index,session_id,total_pages,avg_scroll_depth,avg_mouse_movements,avg_time_on_page,user_id,first_timestamp,last_timestamp,session_duration_sec,requests_per_sec,bot_score,classification
174,S000175,8,59.375,115.75,92.5,U0175,2024-01-07 05:07:29.000000,2024-01-07 05:10:59.000000,210.0,0.0380952380952381,0,Human
175,S000176,6,78.16666666666667,110.33333333333333,65.0,U0176,2024-01-05 08:03:51.000000,2024-01-05 08:06:21.000000,150.0,0.04,0,Human
176,S000177,5,71.2,66.0,79.6,U0177,2024-01-14 02:02:16.000000,2024-01-14 02:04:16.000000,120.0,0.041666666666666664,0,Human
177,S000178,6,62.666666666666664,81.33333333333333,119.5,U0178,2024-01-26 16:06:12.000000,2024-01-26 16:08:42.000000,150.0,0.04,0,Human
178,S000179,11,71.36363636363636,100.81818181818181,95.9090909090909,U0179,2024-01-10 03:07:00.000000,2024-01-10 03:12:00.000000,300.0,0.03666666666666667,0,Human
179,S000180,13,69.3076923076923,106.46153846153847,101.84615384615384,U0180,2024-01-29 02:13:05.000000,2024-01-29 02:19:05.000000,360.0,0.03611111111111111,0,Human
180,S000181,15,69.13333333333334,117.0,112.06666666666666,U0181,2024-01-22 00:15:57.000000,2024-01-22 00:22:57.000000,420.0,0.03571428571428571,0,Human
181,S000182,8,68.375,123.0,109.0,U0182,2024-01-19 06:07:37.000000,2024-01-19 06:11:07.000000,210.0,0.0380952380952381,0,Human
182,S000183,14,77.35714285714286,125.64285714285714,120.07142857142857,U0183,2024-01-05 06:14:58.000000,2024-01-05 06:21:28.000000,390.0,0.035897435897435895,0,Human
183,S000184,15,76.13333333333334,94.33333333333333,88.46666666666667,U0184,2024-01-23 17:15:50.000000,2024-01-23 17:22:50.000000,420.0,0.03571428571428571,0,Human
184,S000185,4,65.75,83.5,86.0,U0185,2024-01-22 08:03:51.000000,2024-01-22 08:05:21.000000,90.0,0.044444444444444446,0,Human
185,S000186,12,74.58333333333333,70.58333333333333,97.0,U0186,2024-01-11 20:10:26.000000,2024-01-11 20:15:56.000000,330.0,0.03636363636363636,0,Human
186,S000187,9,77.0,114.88888888888889,107.77777777777777,U0187,2024-01-16 00:05:41.000000,2024-01-16 00:09:41.000000,240.0,0.0375,0,Human
187,S000188,6,62.166666666666664,122.33333333333333,76.66666666666667,U0188,2024-01-25 08:05:00.000000,2024-01-25 08:07:30.000000,150.0,0.04,0,Human
188,S000189,14,76.21428571428571,108.21428571428571,99.35714285714286,U0189,2024-01-13 06:14:17.000000,2024-01-13 06:20:47.000000,390.0,0.035897435897435895,0,Human
189,S000190,8,69.375,111.625,80.625,U0190,2024-01-22 00:06:40.000000,2024-01-22 00:10:10.000000,210.0,0.0380952380952381,0,Human
190,S000191,14,76.21428571428571,123.28571428571429,81.28571428571429,U0191,2024-01-07 23:15:19.000000,2024-01-07 23:21:49.000000,390.0,0.035897435897435895,0,Human
191,S000192,6,70.16666666666667,134.0,73.0,U0192,2024-01-06 12:05:14.000000,2024-01-06 12:07:44.000000,150.0,0.04,0,Human
192,S000193,5,72.8,94.4,120.8,U0193,2024-01-26 17:04:23.000000,2024-01-26 17:06:23.000000,120.0,0.041666666666666664,0,Human
193,S000194,13,66.23076923076923,126.23076923076923,110.92307692307692,U0194,2024-01-28 15:09:07.000000,2024-01-28 15:15:07.000000,360.0,0.03611111111111111,0,Human
194,S000195,9,72.88888888888889,88.55555555555556,76.88888888888889,U0195,2024-01-05 12:10:01.000000,2024-01-05 12:14:01.000000,240.0,0.0375,0,Human
195,S000196,10,65.6,146.1,113.2,U0196,2024-01-07 07:07:00.000000,2024-01-07 07:11:30.000000,270.0,0.037037037037037035,0,Human
196,S000197,8,78.125,117.75,94.0,U0197,2024-01-28 13:07:55.000000,2024-01-28 13:11:25.000000,210.0,0.0380952380952381,0,Human
197,S000198,7,79.57142857142857,114.57142857142857,72.57142857142857,U0198,2024-01-22 01:04:21.000000,2024-01-22 01:07:21.000000,180.0,0.03888888888888889,0,Human
198,S000199,15,79.2,105.33333333333333,94.33333333333333,U0199,2024-01-19 16:17:03.000000,2024-01-19 16:24:03.000000,420.0,0.03571428571428571,0,Human
199,S000200,3,68.33333333333333,82.66666666666667,110.0,U0200,2024-01-19 12:02:56.000000,2024-01-19 12:03:56.000000,60.0,0.05,0,Human
200,S000201,9,71.0,92.77777777777777,96.77777777777777,U0201,2024-01-30 21:09:23.000000,2024-01-30 21:13:23.000000,240.0,0.0375,0,Human
201,S000202,4,67.0,109.25,127.5,U0202,2024-01-28 18:04:43.000000,2024-01-28 18:06:13.000000,90.0,0.044444444444444446,0,Human
202,S000203,8,74.875,141.125,104.5,U0203,2024-01-05 11:07:59.000000,2024-01-05 11:11:29.000000,210.0,0.0380952380952381,0,Human
203,S000204,14,75.78571428571429,112.28571428571429,97.42857142857143,U0204,2024-01-06 12:09:52.000000,2024-01-06 12:16:22.000000,390.0,0.035897435897435895,0,Human
204,S000205,6,71.5,108.5,99.16666666666667,U0205,2024-01-17 12:07:54.000000,2024-01-17 12:10:24.000000,150.0,0.04,0,Human
205,S000206,13,61.07692307692308,93.84615384615384,70.3076923076923,U0206,2024-01-06 03:12:19.000000,2024-01-06 03:18:19.000000,360.0,0.03611111111111111,0,Human
206,S000207,4,74.0,127.0,94.0,U0207,2024-01-17 10:04:01.000000,2024-01-17 10:05:31.000000,90.0,0.044444444444444446,0,Human
207,S000208,4,73.75,116.75,75.25,U0208,2024-01-20 00:02:39.000000,2024-01-20 00:04:09.000000,90.0,0.044444444444444446,0,Human
208,S000209,9,73.0,111.22222222222223,91.11111111111111,U0209,2024-01-30 00:09:24.000000,2024-01-30 00:13:24.000000,240.0,0.0375,0,Human
209,S000210,10,66.6,108.8,95.5,U0210,2024-01-31 00:10:39.000000,2024-01-31 00:15:09.000000,270.0,0.037037037037037035,0,Human
210,S000211,11,69.9090909090909,108.54545454545455,102.72727272727273,U0211,2024-01-08 06:11:08.000000,2024-01-08 06:16:08.000000,300.0,0.03666666666666667,0,Human
211,S000212,14,72.0,95.07142857142857,93.64285714285714,U0212,2024-01-10 15:12:50.000000,2024-01-10 15:19:20.000000,390.0,0.035897435897435895,0,Human
212,S000213,12,66.41666666666667,113.16666666666667,91.0,U0213,2024-01-19 06:10:49.000000,2024-01-19 06:16:19.000000,330.0,0.03636363636363636,0,Human
213,S000214,6,63.666666666666664,99.83333333333333,127.33333333333333,U0214,2024-01-09 08:07:21.000000,2024-01-09 08:09:51.000000,150.0,0.04,0,Human
214,S000215,6,67.66666666666667,112.5,80.33333333333333,U0215,2024-01-10 02:03:26.000000,2024-01-10 02:05:56.000000,150.0,0.04,0,Human
215,S000216,5,70.6,107.4,113.2,U0216,2024-01-11 11:02:45.000000,2024-01-11 11:04:45.000000,120.0,0.041666666666666664,0,Human
216,S000217,15,74.4,101.13333333333334,118.13333333333334,U0217,2024-01-06 13:16:07.000000,2024-01-06 13:23:07.000000,420.0,0.03571428571428571,0,Human
217,S000218,10,62.1,121.5,83.6,U0218,2024-01-13 14:07:31.000000,2024-01-13 14:12:01.000000,270.0,0.037037037037037035,0,Human
218,S000219,5,74.8,131.6,107.4,U0219,2024-01-26 18:06:12.000000,2024-01-26 18:08:12.000000,120.0,0.041666666666666664,0,Human
219,S000220,14,69.0,78.92857142857143,105.42857142857143,U0220,2024-01-20 23:15:18.000000,2024-01-20 23:21:48.000000,390.0,0.035897435897435895,0,Human
220,S000221,7,70.57142857142857,128.14285714285714,107.71428571428571,U0221,2024-01-17 11:04:58.000000,2024-01-17 11:07:58.000000,180.0,0.03888888888888889,0,Human
221,S000222,10,72.6,133.6,95.7,U0222,2024-01-30 05:10:42.000000,2024-01-30 05:15:12.000000,270.0,0.037037037037037035,0,Human
222,S000223,14,65.42857142857143,91.78571428571429,77.64285714285714,U0223,2024-01-03 20:10:29.000000,2024-01-03 20:16:59.000000,390.0,0.035897435897435895,0,Human
223,S000224,3,65.66666666666667,58.666666666666664,80.0,U0224,2024-01-30 17:00:16.000000,2024-01-30 17:01:16.000000,60.0,0.05,0,Human
224,S000225,3,54.333333333333336,136.33333333333334,95.0,U0225,2024-01-18 23:02:20.000000,2024-01-18 23:03:20.000000,60.0,0.05,0,Human
225,S000226,12,69.41666666666667,132.41666666666666,113.58333333333333,U0226,2024-01-09 02:07:51.000000,2024-01-09 02:13:21.000000,330.0,0.03636363636363636,0,Human
226,S000227,12,73.75,105.0,102.33333333333333,U0227,2024-01-22 11:09:14.000000,2024-01-22 11:14:44.000000,330.0,0.03636363636363636,0,Human
227,S000228,6,57.5,94.5,119.0,U0228,2024-01-03 23:05:38.000000,2024-01-03 23:08:08.000000,150.0,0.04,0,Human
228,S000229,9,62.77777777777778,120.22222222222223,96.33333333333333,U0229,2024-01-17 23:08:37.000000,2024-01-17 23:12:37.000000,240.0,0.0375,0,Human
229,S000230,13,69.15384615384616,127.61538461538461,94.53846153846153,U0230,2024-01-14 03:12:25.000000,2024-01-14 03:18:25.000000,360.0,0.03611111111111111,0,Human
230,S000231,15,71.26666666666667,88.13333333333334,75.6,U0231,2024-01-18 13:09:58.000000,2024-01-18 13:16:58.000000,420.0,0.03571428571428571,0,Human
231,S000232,6,76.66666666666667,83.66666666666667,78.66666666666667,U0232,2024-01-05 03:05:32.000000,2024-01-05 03:08:02.000000,150.0,0.04,0,Human
232,S000233,7,81.14285714285714,141.14285714285714,72.57142857142857,U0233,2024-01-23 15:05:51.000000,2024-01-23 15:08:51.000000,180.0,0.03888888888888889,0,Human
233,S000234,15,79.46666666666667,113.66666666666667,92.6,U0234,2024-01-25 09:15:44.000000,2024-01-25 09:22:44.000000,420.0,0.03571428571428571,0,Human
234,S000235,8,65.875,138.5,81.875,U0235,2024-01-25 10:08:58.000000,2024-01-25 10:12:28.000000,210.0,0.0380952380952381,0,Human
235,S000236,7,58.42857142857143,158.42857142857142,93.14285714285714,U0236,2024-01-06 06:07:52.000000,2024-01-06 06:10:52.000000,180.0,0.03888888888888889,0,Human
236,S000237,4,59.0,108.0,120.0,U0237,2024-01-17 19:03:47.000000,2024-01-17 19:05:17.000000,90.0,0.044444444444444446,0,Human
237,S000238,9,63.888888888888886,107.33333333333333,120.44444444444444,U0238,2024-01-07 07:05:12.000000,2024-01-07 07:09:12.000000,240.0,0.0375,0,Human
238,S000239,12,67.5,122.91666666666667,92.0,U0239,2024-01-26 00:12:33.000000,2024-01-26 00:18:03.000000,330.0,0.03636363636363636,0,Human
239,S000240,8,69.25,102.5,89.125,U0240,2024-01-13 17:08:26.000000,2024-01-13 17:11:56.000000,210.0,0.0380952380952381,0,Human
240,S000241,4,77.0,106.5,137.25,U0241,2024-01-19 00:03:13.000000,2024-01-19 00:04:43.000000,90.0,0.044444444444444446,0,Human
241,S000242,13,72.07692307692308,115.84615384615384,81.23076923076923,U0242,2024-01-25 01:10:15.000000,2024-01-25 01:16:15.000000,360.0,0.03611111111111111,0,Human
242,S000243,11,78.18181818181819,95.72727272727273,79.63636363636364,U0243,2024-01-30 07:09:59.000000,2024-01-30 07:14:59.000000,300.0,0.03666666666666667,0,Human
243,S000244,3,63.0,148.0,144.33333333333334,U0244,2024-01-18 07:02:05.000000,2024-01-18 07:03:05.000000,60.0,0.05,0,Human
244,S000245,4,62.25,130.5,77.5,U0245,2024-01-08 11:01:53.000000,2024-01-08 11:03:23.000000,90.0,0.044444444444444446,0,Human
245,S000246,9,64.44444444444444,120.11111111111111,88.55555555555556,U0246,2024-01-25 06:04:28.000000,2024-01-25 06:08:28.000000,240.0,0.0375,0,Human
246,S000247,10,62.7,121.6,70.5,U0247,2024-01-05 15:07:54.000000,2024-01-05 15:12:24.000000,270.0,0.037037037037037035,0,Human
247,S000248,7,61.0,101.57142857142857,93.28571428571429,U0248,2024-01-13 08:07:48.000000,2024-01-13 08:10:48.000000,180.0,0.03888888888888889,0,Human
248,S000249,4,60.0,82.75,106.5,U0249,2024-01-09 12:01:44.000000,2024-01-09 12:03:14.000000,90.0,0.044444444444444446,0,Human
249,S000250,5,68.2,118.4,76.0,U0250,2024-01-03 00:02:06.000000,2024-01-03 00:04:06.000000,120.0,0.041666666666666664,0,Human
250,S000251,12,68.16666666666667,122.58333333333333,87.58333333333333,U0251,2024-01-23 13:11:17.000000,2024-01-23 13:16:47.000000,330.0,0.03636363636363636,0,Human
251,S000252,4,70.0,138.0,92.5,U0252,2024-01-22 21:01:58.000000,2024-01-22 21:03:28.000000,90.0,0.044444444444444446,0,Human
252,S000253,14,79.64285714285714,121.14285714285714,95.0,U0253,2024-01-13 15:15:31.000000,2024-01-13 15:22:01.000000,390.0,0.035897435897435895,0,Human
253,S000254,5,67.0,77.4,113.4,U0254,2024-01-17 20:01:41.000000,2024-01-17 20:03:41.000000,120.0,0.041666666666666664,0,Human
254,S000255,9,76.33333333333333,80.0,100.22222222222223,U0255,2024-01-04 01:08:37.000000,2024-01-04 01:12:37.000000,240.0,0.0375,0,Human
255,S000256,11,73.45454545454545,99.9090909090909,76.18181818181819,U0256,2024-01-27 18:07:17.000000,2024-01-27 18:12:17.000000,300.0,0.03666666666666667,0,Human
256,S000257,15,78.6,95.0,96.46666666666667,U0257,2024-01-04 06:13:53.000000,2024-01-04 06:20:53.000000,420.0,0.03571428571428571,0,Human
257,S000258,14,68.28571428571429,106.0,86.07142857142857,U0258,2024-01-03 09:11:55.000000,2024-01-03 09:18:25.000000,390.0,0.035897435897435895,0,Human
258,S000259,14,65.42857142857143,108.92857142857143,79.85714285714286,U0259,2024-01-08 20:11:30.000000,2024-01-08 20:18:00.000000,390.0,0.035897435897435895,0,Human
259,S000260,10,62.1,97.2,105.5,U0260,2024-01-17 07:09:50.000000,2024-01-17 07:14:20.000000,270.0,0.037037037037037035,0,Human
260,S000261,8,82.125,140.25,84.75,U0261,2024-01-25 14:07:35.000000,2024-01-25 14:11:05.000000,210.0,0.0380952380952381,0,Human
261,S000262,11,67.72727272727273,123.0909090909091,71.81818181818181,U0262,2024-01-30 20:10:07.000000,2024-01-30 20:15:07.000000,300.0,0.03666666666666667,0,Human
262,S000263,6,68.5,116.5,86.5,U0263,2024-01-03 07:04:03.000000,2024-01-03 07:06:33.000000,150.0,0.04,0,Human
263,S000264,14,75.92857142857143,104.5,82.78571428571429,U0264,2024-01-23 20:13:27.000000,2024-01-23 20:19:57.000000,390.0,0.035897435897435895,0,Human
264,S000265,9,70.44444444444444,117.44444444444444,105.88888888888889,U0265,2024-01-20 13:07:53.000000,2024-01-20 13:11:53.000000,240.0,0.0375,0,Human
265,S000266,13,63.53846153846154,100.3076923076923,133.53846153846155,U0266,2024-01-18 14:11:03.000000,2024-01-18 14:17:03.000000,360.0,0.03611111111111111,0,Human
266,S000267,9,64.0,92.33333333333333,86.66666666666667,U0267,2024-01-02 02:08:18.000000,2024-01-02 02:12:18.000000,240.0,0.0375,0,Human
267,S000268,4,80.5,119.25,103.25,U0268,2024-01-17 16:03:27.000000,2024-01-17 16:04:57.000000,90.0,0.044444444444444446,0,Human
268,S000269,3,69.0,79.33333333333333,115.66666666666667,U0269,2024-01-26 21:01:48.000000,2024-01-26 21:02:48.000000,60.0,0.05,0,Human
269,S000270,8,73.125,116.5,102.625,U0270,2024-01-10 05:06:52.000000,2024-01-10 05:10:22.000000,210.0,0.0380952380952381,0,Human
270,S000271,12,64.66666666666667,98.5,92.0,U0271,2024-01-19 01:12:23.000000,2024-01-19 01:17:53.000000,330.0,0.03636363636363636,0,Human
271,S000272,4,62.25,112.75,98.0,U0272,2024-01-29 15:03:25.000000,2024-01-29 15:04:55.000000,90.0,0.044444444444444446,0,Human
272,S000273,7,64.42857142857143,124.0,91.28571428571429,U0273,2024-01-01 21:04:16.000000,2024-01-01 21:07:16.000000,180.0,0.03888888888888889,0,Human
273,S000274,3,82.33333333333333,128.0,46.0,U0274,2024-01-10 13:00:49.000000,2024-01-10 13:01:49.000000,60.0,0.05,0,Human
274,S000275,3,75.0,77.33333333333333,120.0,U0275,2024-01-05 17:01:05.000000,2024-01-05 17:02:05.000000,60.0,0.05,0,Human
275,S000276,10,71.6,108.7,86.7,U0276,2024-01-28 04:09:16.000000,2024-01-28 04:13:46.000000,270.0,0.037037037037037035,0,Human
276,S000277,6,58.833333333333336,116.83333333333333,72.5,U0277,2024-01-22 21:04:57.000000,2024-01-22 21:07:27.000000,150.0,0.04,0,Human
277,S000278,5,64.0,129.8,105.4,U0278,2024-01-10 01:03:10.000000,2024-01-10 01:05:10.000000,120.0,0.041666666666666664,0,Human
278,S000279,6,67.33333333333333,100.33333333333333,76.66666666666667,U0279,2024-01-05 17:03:32.000000,2024-01-05 17:06:02.000000,150.0,0.04,0,Human
279,S000280,12,67.91666666666667,101.91666666666667,90.5,U0280,2024-01-30 21:09:24.000000,2024-01-30 21:14:54.000000,330.0,0.03636363636363636,0,Human
280,S000281,15,71.66666666666667,124.86666666666666,92.06666666666666,U0281,2024-01-23 02:15:54.000000,2024-01-23 02:22:54.000000,420.0,0.03571428571428571,0,Human
281,S000282,7,77.28571428571429,99.0,97.57142857142857,U0282,2024-01-10 06:06:44.000000,2024-01-10 06:09:44.000000,180.0,0.03888888888888889,0,Human
282,S000283,9,70.0,129.77777777777777,98.55555555555556,U0283,2024-01-28 04:07:15.000000,2024-01-28 04:11:15.000000,240.0,0.0375,0,Human
283,S000284,3,87.66666666666667,124.66666666666667,73.0,U0284,2024-01-24 20:03:04.000000,2024-01-24 20:04:04.000000,60.0,0.05,0,Human
284,S000285,9,76.11111111111111,93.0,87.44444444444444,U0285,2024-01-06 08:07:03.000000,2024-01-06 08:11:03.000000,240.0,0.0375,0,Human
285,S000286,4,72.25,143.5,123.75,U0286,2024-01-23 04:02:11.000000,2024-01-23 04:03:41.000000,90.0,0.044444444444444446,0,Human
286,S000287,13,61.46153846153846,107.53846153846153,117.23076923076923,U0287,2024-01-07 05:12:59.000000,2024-01-07 05:18:59.000000,360.0,0.03611111111111111,0,Human
287,S000288,7,57.714285714285715,84.71428571428571,111.0,U0288,2024-01-06 23:06:34.000000,2024-01-06 23:09:34.000000,180.0,0.03888888888888889,0,Human
288,S000289,15,77.26666666666667,110.33333333333333,98.33333333333333,U0289,2024-01-17 09:12:51.000000,2024-01-17 09:19:51.000000,420.0,0.03571428571428571,0,Human
289,S000290,4,80.75,102.75,75.75,U0290,2024-01-25 06:01:32.000000,2024-01-25 06:03:02.000000,90.0,0.044444444444444446,0,Human
290,S000291,6,78.0,77.16666666666667,99.5,U0291,2024-01-25 13:03:34.000000,2024-01-25 13:06:04.000000,150.0,0.04,0,Human
291,S000292,12,68.25,93.25,93.75,U0292,2024-01-18 18:10:39.000000,2024-01-18 18:16:09.000000,330.0,0.03636363636363636,0,Human
292,S000293,3,71.33333333333333,148.33333333333334,124.0,U0293,2024-01-11 15:00:59.000000,2024-01-11 15:01:59.000000,60.0,0.05,0,Human
293,S000294,13,65.23076923076923,101.6923076923077,89.53846153846153,U0294,2024-01-06 05:14:49.000000,2024-01-06 05:20:49.000000,360.0,0.03611111111111111,0,Human
294,S000295,10,82.1,124.2,100.7,U0295,2024-01-17 09:10:33.000000,2024-01-17 09:15:03.000000,270.0,0.037037037037037035,0,Human
295,S000296,15,66.46666666666667,112.13333333333334,81.33333333333333,U0296,2024-01-12 23:11:35.000000,2024-01-12 23:18:35.000000,420.0,0.03571428571428571,0,Human
296,S000297,11,70.45454545454545,92.0,109.54545454545455,U0297,2024-01-16 01:08:42.000000,2024-01-16 01:13:42.000000,300.0,0.03666666666666667,0,Human
297,S000298,15,68.86666666666666,108.0,103.13333333333334,U0298,2024-01-17 06:14:34.000000,2024-01-17 06:21:34.000000,420.0,0.03571428571428571,0,Human
298,S000299,7,73.0,117.0,107.85714285714286,U0299,2024-01-18 20:04:41.000000,2024-01-18 20:07:41.000000,180.0,0.03888888888888889,0,Human
299,S000300,5,65.6,127.4,125.2,U0300,2024-01-30 20:03:47.000000,2024-01-30 20:05:47.000000,120.0,0.041666666666666664,0,Human
300,S000301,8,77.875,91.75,89.125,U0301,2024-01-13 04:08:57.000000,2024-01-13 04:12:27.000000,210.0,0.0380952380952381,0,Human
301,S000302,3,66.33333333333333,76.66666666666667,96.33333333333333,U0302,2024-01-08 04:01:33.000000,2024-01-08 04:02:33.000000,60.0,0.05,0,Human
302,S000303,7,79.57142857142857,143.71428571428572,103.28571428571429,U0303,2024-01-22 01:07:40.000000,2024-01-22 01:10:40.000000,180.0,0.03888888888888889,0,Human
303,S000304,3,76.66666666666667,86.33333333333333,103.66666666666667,U0304,2024-01-27 18:01:02.000000,2024-01-27 18:02:02.000000,60.0,0.05,0,Human
304,S000305,14,67.07142857142857,126.5,103.14285714285714,U0305,2024-01-23 00:16:43.000000,2024-01-23 00:23:13.000000,390.0,0.035897435897435895,0,Human
305,S000306,3,83.0,46.666666666666664,83.33333333333333,U0306,2024-01-18 10:01:54.000000,2024-01-18 10:02:54.000000,60.0,0.05,0,Human
306,S000307,10,71.7,98.3,80.5,U0307,2024-01-14 03:09:26.000000,2024-01-14 03:13:56.000000,270.0,0.037037037037037035,0,Human
307,S000308,3,57.0,87.0,95.33333333333333,U0308,2024-01-13 20:01:49.000000,2024-01-13 20:02:49.000000,60.0,0.05,0,Human
308,S000309,12,66.33333333333333,123.75,107.33333333333333,U0309,2024-01-24 02:13:27.000000,2024-01-24 02:18:57.000000,330.0,0.03636363636363636,0,Human
309,S000310,4,77.0,124.75,53.5,U0310,2024-01-27 21:02:22.000000,2024-01-27 21:03:52.000000,90.0,0.044444444444444446,0,Human
310,S000311,12,71.0,106.58333333333333,99.25,U0311,2024-01-25 02:12:15.000000,2024-01-25 02:17:45.000000,330.0,0.03636363636363636,0,Human
311,S000312,6,61.666666666666664,129.5,69.0,U0312,2024-01-30 05:03:54.000000,2024-01-30 05:06:24.000000,150.0,0.04,0,Human
312,S000313,4,78.25,102.75,95.5,U0313,2024-01-07 16:03:49.000000,2024-01-07 16:05:19.000000,90.0,0.044444444444444446,0,Human
313,S000314,14,68.78571428571429,124.85714285714286,88.78571428571429,U0314,2024-01-05 09:14:40.000000,2024-01-05 09:21:10.000000,390.0,0.035897435897435895,0,Human
314,S000315,8,66.625,93.0,117.0,U0315,2024-01-28 19:06:07.000000,2024-01-28 19:09:37.000000,210.0,0.0380952380952381,0,Human
315,S000316,12,69.16666666666667,110.41666666666667,109.66666666666667,U0316,2024-01-03 10:12:00.000000,2024-01-03 10:17:30.000000,330.0,0.03636363636363636,0,Human
316,S000317,7,61.857142857142854,108.71428571428571,89.14285714285714,U0317,2024-01-02 21:05:07.000000,2024-01-02 21:08:07.000000,180.0,0.03888888888888889,0,Human
317,S000318,7,60.42857142857143,164.0,105.0,U0318,2024-01-06 15:05:49.000000,2024-01-06 15:08:49.000000,180.0,0.03888888888888889,0,Human
318,S000319,8,65.875,98.5,101.75,U0319,2024-01-19 12:06:21.000000,2024-01-19 12:09:51.000000,210.0,0.0380952380952381,0,Human
319,S000320,5,65.0,117.4,126.8,U0320,2024-01-24 07:04:41.000000,2024-01-24 07:06:41.000000,120.0,0.041666666666666664,0,Human
320,S000321,5,59.4,78.0,82.4,U0321,2024-01-02 05:03:10.000000,2024-01-02 05:05:10.000000,120.0,0.041666666666666664,0,Human
321,S000322,9,75.55555555555556,117.11111111111111,87.66666666666667,U0322,2024-01-09 16:10:37.000000,2024-01-09 16:14:37.000000,240.0,0.0375,0,Human
322,S000323,8,66.5,91.0,96.0,U0323,2024-01-16 17:05:38.000000,2024-01-16 17:09:08.000000,210.0,0.0380952380952381,0,Human
323,S000324,12,67.33333333333333,114.66666666666667,83.33333333333333,U0324,2024-01-06 11:13:39.000000,2024-01-06 11:19:09.000000,330.0,0.03636363636363636,0,Human
324,S000325,3,71.66666666666667,55.0,61.333333333333336,U0325,2024-01-18 19:00:59.000000,2024-01-18 19:01:59.000000,60.0,0.05,0,Human
325,S000326,10,72.7,105.8,106.0,U0326,2024-01-28 00:09:54.000000,2024-01-28 00:14:24.000000,270.0,0.037037037037037035,0,Human
326,S000327,14,67.85714285714286,122.07142857142857,119.64285714285714,U0327,2024-01-12 17:11:27.000000,2024-01-12 17:17:57.000000,390.0,0.035897435897435895,0,Human
327,S000328,7,65.85714285714286,119.0,82.42857142857143,U0328,2024-01-16 18:07:03.000000,2024-01-16 18:10:03.000000,180.0,0.03888888888888889,0,Human
328,S000329,9,74.55555555555556,109.55555555555556,91.66666666666667,U0329,2024-01-24 11:09:22.000000,2024-01-24 11:13:22.000000,240.0,0.0375,0,Human
329,S000330,4,82.0,119.75,114.5,U0330,2024-01-22 11:03:14.000000,2024-01-22 11:04:44.000000,90.0,0.044444444444444446,0,Human
330,S000331,10,85.2,97.6,85.2,U0331,2024-01-08 11:12:19.000000,2024-01-08 11:16:49.000000,270.0,0.037037037037037035,0,Human
331,S000332,8,63.5,122.25,90.625,U0332,2024-01-02 16:08:06.000000,2024-01-02 16:11:36.000000,210.0,0.0380952380952381,0,Human
332,S000333,11,78.54545454545455,101.45454545454545,116.0909090909091,U0333,2024-01-07 07:11:57.000000,2024-01-07 07:16:57.000000,300.0,0.03666666666666667,0,Human
333,S000334,5,78.8,85.4,142.2,U0334,2024-01-28 15:03:35.000000,2024-01-28 15:05:35.000000,120.0,0.041666666666666664,0,Human
334,S000335,8,74.0,90.25,80.25,U0335,2024-01-09 15:08:11.000000,2024-01-09 15:11:41.000000,210.0,0.0380952380952381,0,Human
335,S000336,15,66.66666666666667,119.53333333333333,104.2,U0336,2024-01-25 23:14:40.000000,2024-01-25 23:21:40.000000,420.0,0.03571428571428571,0,Human
336,S000337,5,72.4,106.4,91.8,U0337,2024-01-23 23:04:45.000000,2024-01-23 23:06:45.000000,120.0,0.041666666666666664,0,Human
337,S000338,13,67.38461538461539,126.61538461538461,90.3076923076923,U0338,2024-01-21 05:12:05.000000,2024-01-21 05:18:05.000000,360.0,0.03611111111111111,0,Human
338,S000339,12,67.0,119.58333333333333,94.25,U0339,2024-01-26 21:12:22.000000,2024-01-26 21:17:52.000000,330.0,0.03636363636363636,0,Human
339,S000340,15,74.4,107.4,101.0,U0340,2024-01-17 21:18:52.000000,2024-01-17 21:25:52.000000,420.0,0.03571428571428571,0,Human
340,S000341,14,70.71428571428571,109.64285714285714,79.28571428571429,U0341,2024-01-16 03:11:54.000000,2024-01-16 03:18:24.000000,390.0,0.035897435897435895,0,Human
341,S000342,10,72.3,106.9,73.8,U0342,2024-01-16 08:08:10.000000,2024-01-16 08:12:40.000000,270.0,0.037037037037037035,0,Human
342,S000343,5,58.6,88.2,107.0,U0343,2024-01-23 03:03:27.000000,2024-01-23 03:05:27.000000,120.0,0.041666666666666664,0,Human
343,S000344,5,65.4,144.6,107.6,U0344,2024-01-23 09:04:15.000000,2024-01-23 09:06:15.000000,120.0,0.041666666666666664,0,Human
344,S000345,14,69.71428571428571,87.14285714285714,95.85714285714286,U0345,2024-01-29 12:11:29.000000,2024-01-29 12:17:59.000000,390.0,0.035897435897435895,0,Human
345,S000346,8,72.5,84.75,96.125,U0346,2024-01-15 09:08:11.000000,2024-01-15 09:11:41.000000,210.0,0.0380952380952381,0,Human
346,S000347,6,70.16666666666667,109.0,112.0,U0347,2024-01-30 00:07:03.000000,2024-01-30 00:09:33.000000,150.0,0.04,0,Human
347,S000348,9,65.44444444444444,101.66666666666667,95.0,U0348,2024-01-13 15:06:29.000000,2024-01-13 15:10:29.000000,240.0,0.0375,0,Human
348,S000349,3,73.0,101.0,88.0,U0349,2024-01-14 23:01:35.000000,2024-01-14 23:02:35.000000,60.0,0.05,0,Human
349,S000350,9,74.77777777777777,110.0,88.55555555555556,U0350,2024-01-02 17:09:10.000000,2024-01-02 17:13:10.000000,240.0,0.0375,0,Human
