timestamp,user_id,session_id,page_url,ip_address,user_agent,referrer,time_on_page,scroll_depth,mouse_movements,form_interactions
2024-01-03 00:00:26.139607,B0854,S000854,/wishlist,33.106.104.141,Python-urllib/3.8,direct,1,0,0,0
2024-01-03 00:00:26.751475,B0854,S000854,/home,33.106.104.141,Python-urllib/3.8,direct,5,0,0,0
2024-01-03 00:00:28.461425,B0854,S000854,/category/electronics,33.106.104.141,Python-urllib/3.8,direct,0,0,0,0
2024-01-03 00:00:29.513488,B0854,S000854,/category/books,33.106.104.141,Python-urllib/3.8,direct,0,0,0,0
2024-01-03 00:00:30.040587,B0854,S000854,/product/789,33.106.104.141,Python-urllib/3.8,direct,1,0,0,0
2024-01-03 00:00:30.812424,B0854,S000854,/reviews,33.106.104.141,Python-urllib/3.8,direct,4,0,0,0
2024-01-03 00:02:06.000000,U0250,S000250,/home,11.0.26.170,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,facebook.com,135,63,105,0
2024-01-03 00:02:36.000000,U0250,S000250,/search,11.0.26.170,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/home,87,47,44,1
2024-01-03 00:03:06.000000,U0250,S000250,/faq,11.0.26.170,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/search,13,83,161,0
2024-01-03 00:03:36.000000,U0250,S000250,/category/books,11.0.26.170,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/faq,43,61,112,0
2024-01-03 00:04:06.000000,U0250,S000250,/search,11.0.26.170,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/category/books,102,87,170,1
2024-01-03 01:01:49.000000,U0497,S000497,/home,252.201.147.246,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,direct,158,47,20,0
2024-01-03 01:02:19.000000,U0497,S000497,/category/electronics,252.201.147.246,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/home,81,62,52,0
2024-01-03 01:02:49.000000,U0497,S000497,/checkout,252.201.147.246,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/category/electronics,18,96,74,1
2024-01-03 02:11:05.000000,U0515,S000515,/home,250.235.23.131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,email,66,97,162,0
2024-01-03 02:11:35.000000,U0515,S000515,/search,250.235.23.131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/home,153,80,66,1
2024-01-03 02:12:05.000000,U0515,S000515,/product/456,250.235.23.131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/search,32,94,146,0
2024-01-03 02:12:35.000000,U0515,S000515,/products,250.235.23.131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/product/456,180,90,181,0
2024-01-03 02:13:05.000000,U0515,S000515,/products,250.235.23.131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/products,121,99,87,0
2024-01-03 02:13:35.000000,U0515,S000515,/cart,250.235.23.131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/products,146,95,86,0
2024-01-03 02:14:05.000000,U0515,S000515,/checkout,250.235.23.131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/cart,113,70,71,1
2024-01-03 02:14:35.000000,U0515,S000515,/product/456,250.235.23.131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/checkout,93,68,87,0
2024-01-03 02:15:05.000000,U0515,S000515,/product/456,250.235.23.131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/product/456,43,49,73,0
2024-01-03 02:15:35.000000,U0515,S000515,/home,250.235.23.131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/product/456,65,84,59,0
2024-01-03 02:16:05.000000,U0515,S000515,/category/electronics,250.235.23.131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/home,46,100,61,0
2024-01-03 04:02:05.000000,U0557,S000557,/home,50.156.195.135,Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15,google.com,131,40,58,0
2024-01-03 04:02:35.000000,U0557,S000557,/search,50.156.195.135,Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/home,149,65,134,1
2024-01-03 04:03:05.000000,U0557,S000557,/products,50.156.195.135,Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/search,177,50,34,0
2024-01-03 05:08:01.000000,U0380,S000380,/home,142.244.188.37,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,email,140,43,53,0
2024-01-03 05:08:31.000000,U0380,S000380,/products,142.244.188.37,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/home,137,44,37,0
2024-01-03 05:09:01.000000,U0380,S000380,/products,142.244.188.37,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/products,45,49,46,0
2024-01-03 05:09:31.000000,U0380,S000380,/home,142.244.188.37,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/products,143,50,80,0
2024-01-03 05:10:01.000000,U0380,S000380,/products,142.244.188.37,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/home,33,88,112,0
2024-01-03 05:10:31.000000,U0380,S000380,/cart,142.244.188.37,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/products,101,61,40,0
2024-01-03 05:11:01.000000,U0380,S000380,/products,142.244.188.37,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/cart,115,61,37,0
2024-01-03 05:11:31.000000,U0380,S000380,/cart,142.244.188.37,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/products,136,65,159,0
2024-01-03 06:00:01.161946,B0879,S000879,/category/books,93.65.90.20,curl/7.68.0,direct,3,0,0,0
2024-01-03 06:00:03.296911,B0879,S000879,/login,93.65.90.20,curl/7.68.0,direct,5,0,0,0
2024-01-03 06:00:05.682212,B0879,S000879,/checkout,93.65.90.20,curl/7.68.0,direct,4,0,0,0
2024-01-03 06:00:06.845997,B0879,S000879,/product/789,93.65.90.20,curl/7.68.0,direct,2,0,0,0
2024-01-03 06:00:09.283384,B0879,S000879,/product/456,93.65.90.20,curl/7.68.0,direct,0,0,0,0
2024-01-03 06:00:11.864682,B0879,S000879,/product/456,93.65.90.20,curl/7.68.0,direct,5,0,0,0
2024-01-03 06:00:13.146357,B0879,S000879,/faq,93.65.90.20,curl/7.68.0,direct,4,0,0,0
2024-01-03 06:00:15.434914,B0879,S000879,/about,93.65.90.20,curl/7.68.0,direct,2,0,0,0
2024-01-03 06:00:17.771310,B0879,S000879,/category/books,93.65.90.20,curl/7.68.0,direct,5,0,0,0
2024-01-03 06:00:18.484488,B0879,S000879,/search,93.65.90.20,curl/7.68.0,direct,2,0,0,0
2024-01-03 06:00:19.770947,B0879,S000879,/account,93.65.90.20,curl/7.68.0,direct,2,0,0,0
2024-01-03 07:00:10.000000,M0940,S000940,/search,210.86.187.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,google.com,24,25,4,0
2024-01-03 07:00:25.000000,M0940,S000940,/login,210.86.187.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/home,22,14,16,0
2024-01-03 07:00:32.000000,M0940,S000940,/about,210.86.187.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/products,6,48,7,0
2024-01-03 07:00:42.000000,M0940,S000940,/category/clothing,210.86.187.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/product/123,16,16,6,0
2024-01-03 07:00:54.000000,M0940,S000940,/help,210.86.187.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/product/456,23,17,4,0
2024-01-03 07:01:08.000000,M0940,S000940,/reviews,210.86.187.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/product/789,29,22,16,0
2024-01-03 07:01:11.000000,M0940,S000940,/checkout,210.86.187.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/cart,12,1,16,0
2024-01-03 07:01:20.000000,M0940,S000940,/search,210.86.187.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/checkout,8,18,17,0
2024-01-03 07:01:29.000000,M0940,S000940,/login,210.86.187.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/login,9,37,20,0
2024-01-03 07:01:32.000000,M0940,S000940,/wishlist,210.86.187.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/search,15,1,10,0
2024-01-03 07:01:35.000000,M0940,S000940,/search,210.86.187.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/about,26,32,15,0
2024-01-03 07:02:57.000000,U0728,S000728,/home,83.114.19.49,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,direct,35,97,32,0
2024-01-03 07:03:27.000000,U0728,S000728,/products,83.114.19.49,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/home,167,96,124,0
2024-01-03 07:03:57.000000,U0728,S000728,/products,83.114.19.49,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/products,102,79,160,0
2024-01-03 07:04:03.000000,U0263,S000263,/home,223.11.216.70,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,facebook.com,144,53,191,0
2024-01-03 07:04:27.000000,U0728,S000728,/cart,83.114.19.49,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/products,87,82,100,0
2024-01-03 07:04:33.000000,U0263,S000263,/products,223.11.216.70,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/home,76,51,33,0
2024-01-03 07:05:03.000000,U0263,S000263,/home,223.11.216.70,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/products,33,97,129,0
2024-01-03 07:05:33.000000,U0263,S000263,/products,223.11.216.70,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/home,97,88,96,0
2024-01-03 07:06:03.000000,U0263,S000263,/products,223.11.216.70,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/products,52,52,109,0
2024-01-03 07:06:33.000000,U0263,S000263,/products,223.11.216.70,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/products,117,70,141,0
2024-01-03 09:11:55.000000,U0258,S000258,/home,36.60.73.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,email,130,66,106,0
2024-01-03 09:12:25.000000,U0258,S000258,/products,36.60.73.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/home,123,90,185,0
2024-01-03 09:12:55.000000,U0258,S000258,/cart,36.60.73.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/products,13,58,48,0
2024-01-03 09:13:25.000000,U0258,S000258,/cart,36.60.73.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/cart,49,43,184,0
2024-01-03 09:13:55.000000,U0258,S000258,/products,36.60.73.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/cart,18,78,64,0
2024-01-03 09:14:25.000000,U0258,S000258,/products,36.60.73.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/products,138,50,22,0
2024-01-03 09:14:55.000000,U0258,S000258,/products,36.60.73.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/products,111,93,128,0
2024-01-03 09:15:25.000000,U0258,S000258,/products,36.60.73.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/products,126,75,86,0
2024-01-03 09:15:55.000000,U0258,S000258,/products,36.60.73.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/products,156,72,98,0
2024-01-03 09:16:25.000000,U0258,S000258,/cart,36.60.73.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/products,68,67,60,0
2024-01-03 09:16:55.000000,U0258,S000258,/products,36.60.73.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/cart,79,45,153,0
2024-01-03 09:17:25.000000,U0258,S000258,/products,36.60.73.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/products,106,100,52,0
2024-01-03 09:17:55.000000,U0258,S000258,/products,36.60.73.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/products,64,65,178,0
2024-01-03 09:18:25.000000,U0258,S000258,/home,36.60.73.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/products,24,54,120,0
2024-01-03 10:12:00.000000,U0316,S000316,/home,211.15.241.156,Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15,email,173,85,35,0
2024-01-03 10:12:30.000000,U0316,S000316,/search,211.15.241.156,Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/home,90,46,159,1
2024-01-03 10:13:00.000000,U0316,S000316,/reviews,211.15.241.156,Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/search,81,94,69,0
2024-01-03 10:13:30.000000,U0316,S000316,/product/456,211.15.241.156,Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/reviews,177,79,24,0
2024-01-03 10:14:00.000000,U0316,S000316,/home,211.15.241.156,Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/product/456,95,93,192,0
2024-01-03 10:14:30.000000,U0316,S000316,/category/electronics,211.15.241.156,Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/home,91,97,63,0
2024-01-03 10:15:00.000000,U0316,S000316,/product/789,211.15.241.156,Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/category/electronics,160,86,113,0
2024-01-03 10:15:30.000000,U0316,S000316,/products,211.15.241.156,Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/product/789,142,40,190,0
2024-01-03 10:16:00.000000,U0316,S000316,/products,211.15.241.156,Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/products,113,66,190,0
2024-01-03 10:16:30.000000,U0316,S000316,/products,211.15.241.156,Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/products,25,44,69,0
2024-01-03 10:17:00.000000,U0316,S000316,/cart,211.15.241.156,Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/products,138,49,88,0
2024-01-03 10:17:30.000000,U0316,S000316,/products,211.15.241.156,Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/cart,31,51,133,0
2024-01-03 11:06:37.000000,U0091,S000091,/home,9.233.25.236,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,facebook.com,71,63,145,0
2024-01-03 11:07:07.000000,U0091,S000091,/search,9.233.25.236,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/home,162,68,65,1
2024-01-03 11:07:37.000000,U0091,S000091,/account,9.233.25.236,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/search,131,77,161,0
2024-01-03 11:08:07.000000,U0091,S000091,/category/clothing,9.233.25.236,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/account,99,62,61,0
2024-01-03 11:08:37.000000,U0091,S000091,/product/456,9.233.25.236,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/category/clothing,76,87,196,0
2024-01-03 11:09:07.000000,U0091,S000091,/cart,9.233.25.236,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15,/product/456,33,58,27,0
2024-01-03 12:00:13.000000,M0896,S000896,/login,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,google.com,23,3,13,0
2024-01-03 12:00:18.000000,M0896,S000896,/orders,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/home,24,47,17,0
2024-01-03 12:00:30.000000,M0896,S000896,/contact,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/products,21,11,9,0
2024-01-03 12:00:45.000000,M0896,S000896,/account,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/product/123,20,12,6,0
2024-01-03 12:00:59.000000,M0896,S000896,/help,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/product/456,7,8,19,0
2024-01-03 12:01:11.000000,M0896,S000896,/products,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/product/789,12,28,3,0
2024-01-03 12:01:25.000000,M0896,S000896,/faq,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/cart,8,9,14,0
2024-01-03 12:01:33.000000,M0896,S000896,/faq,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/checkout,12,36,11,0
2024-01-03 12:01:41.000000,M0896,S000896,/account,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/login,26,5,9,0
2024-01-03 12:01:56.000000,M0896,S000896,/cart,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/search,7,50,2,0
2024-01-03 12:02:05.000000,M0896,S000896,/cart,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/about,10,2,12,0
2024-01-03 12:02:18.000000,M0896,S000896,/contact,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/contact,24,5,1,0
2024-01-03 12:02:21.000000,M0896,S000896,/search,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/category/electronics,13,12,12,0
2024-01-03 12:02:28.000000,M0896,S000896,/checkout,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/category/clothing,17,17,9,0
2024-01-03 12:02:35.000000,M0896,S000896,/checkout,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/category/books,10,47,18,0
2024-01-03 12:02:50.000000,M0896,S000896,/category/books,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/account,23,5,8,0
2024-01-03 12:02:55.000000,M0896,S000896,/cart,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/orders,27,48,0,0
2024-01-03 12:03:08.000000,M0896,S000896,/products,26.106.130.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/wishlist,19,40,4,0
2024-01-03 12:04:14.000000,U0607,S000607,/home,157.192.229.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,direct,118,56,148,0
2024-01-03 12:04:44.000000,U0607,S000607,/search,157.192.229.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/home,30,84,156,1
2024-01-03 12:05:14.000000,U0607,S000607,/product/789,157.192.229.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/search,122,90,114,0
2024-01-03 12:05:44.000000,U0607,S000607,/home,157.192.229.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/product/789,81,83,24,0
2024-01-03 12:06:14.000000,U0607,S000607,/search,157.192.229.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/home,72,95,122,1
2024-01-03 12:06:44.000000,U0607,S000607,/login,157.192.229.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/search,79,93,150,1
2024-01-03 14:00:01.250784,B0772,S000772,/reviews,113.148.204.119,bot-detector/1.0,direct,3,0,0,0
2024-01-03 14:00:03.688028,B0772,S000772,/help,113.148.204.119,bot-detector/1.0,direct,4,0,0,0
2024-01-03 14:00:05.665383,B0772,S000772,/wishlist,113.148.204.119,bot-detector/1.0,direct,2,0,0,0
2024-01-03 14:00:07.457294,B0772,S000772,/account,113.148.204.119,bot-detector/1.0,direct,0,0,0,0
2024-01-03 14:00:10.202752,B0772,S000772,/login,113.148.204.119,bot-detector/1.0,direct,3,0,0,0
2024-01-03 14:00:12.723061,B0772,S000772,/home,113.148.204.119,bot-detector/1.0,direct,0,0,0,0
2024-01-03 14:00:15.526444,B0772,S000772,/account,113.148.204.119,bot-detector/1.0,direct,3,0,0,0
2024-01-03 14:00:16.036266,B0772,S000772,/product/123,113.148.204.119,bot-detector/1.0,direct,3,0,0,0
2024-01-03 14:00:17.751982,B0772,S000772,/login,113.148.204.119,bot-detector/1.0,direct,5,0,0,0
2024-01-03 14:00:19.453161,B0772,S000772,/help,113.148.204.119,bot-detector/1.0,direct,2,0,0,0
2024-01-03 14:00:21.441957,B0772,S000772,/checkout,113.148.204.119,bot-detector/1.0,direct,0,0,0,0
2024-01-03 14:00:23.052335,B0772,S000772,/product/456,113.148.204.119,bot-detector/1.0,direct,0,0,0,0
2024-01-03 14:00:25.881278,B0772,S000772,/product/123,113.148.204.119,bot-detector/1.0,direct,3,0,0,0
2024-01-03 14:00:26.647821,B0772,S000772,/category/books,113.148.204.119,bot-detector/1.0,direct,0,0,0,0
2024-01-03 14:00:29.629572,B0772,S000772,/search,113.148.204.119,bot-detector/1.0,direct,4,0,0,0
2024-01-03 14:00:30.188637,B0772,S000772,/product/123,113.148.204.119,bot-detector/1.0,direct,2,0,0,0
2024-01-03 14:00:31.405172,B0772,S000772,/product/123,113.148.204.119,bot-detector/1.0,direct,2,0,0,0
2024-01-03 14:00:32.740641,B0772,S000772,/help,113.148.204.119,bot-detector/1.0,direct,3,0,0,0
2024-01-03 14:05:04.000000,U0633,S000633,/home,12.170.24.139,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,google.com,13,77,130,0
2024-01-03 14:05:34.000000,U0633,S000633,/search,12.170.24.139,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/home,173,44,175,1
2024-01-03 14:06:04.000000,U0633,S000633,/product/123,12.170.24.139,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/search,131,78,144,0
2024-01-03 14:06:34.000000,U0633,S000633,/home,12.170.24.139,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/product/123,157,96,144,0
2024-01-03 14:07:04.000000,U0633,S000633,/category/electronics,12.170.24.139,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/home,44,93,89,0
2024-01-03 15:05:50.000000,U0381,S000381,/home,107.202.79.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,facebook.com,138,60,102,0
2024-01-03 15:06:20.000000,U0381,S000381,/products,107.202.79.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/home,109,88,182,0
2024-01-03 15:06:50.000000,U0381,S000381,/home,107.202.79.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/products,111,41,150,0
2024-01-03 15:07:20.000000,U0381,S000381,/products,107.202.79.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/home,84,71,26,0
2024-01-03 15:07:50.000000,U0381,S000381,/cart,107.202.79.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/products,116,75,37,0
2024-01-03 15:08:20.000000,U0381,S000381,/cart,107.202.79.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/cart,20,52,170,0
2024-01-03 15:08:50.000000,U0381,S000381,/cart,107.202.79.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/cart,19,53,78,0
2024-01-03 15:09:20.000000,U0381,S000381,/products,107.202.79.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/cart,159,71,21,0
2024-01-03 15:09:50.000000,U0381,S000381,/cart,107.202.79.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/products,99,84,40,0
2024-01-03 15:10:20.000000,U0381,S000381,/checkout,107.202.79.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/cart,158,96,114,1
2024-01-03 15:10:50.000000,U0381,S000381,/product/789,107.202.79.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/checkout,140,97,62,0
2024-01-03 16:16:45.000000,U0746,S000746,/home,69.11.100.181,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,google.com,46,96,149,0
2024-01-03 16:17:15.000000,U0746,S000746,/category/electronics,69.11.100.181,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/home,143,64,129,0
2024-01-03 16:17:45.000000,U0746,S000746,/login,69.11.100.181,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/category/electronics,159,46,42,1
2024-01-03 16:18:15.000000,U0746,S000746,/category/electronics,69.11.100.181,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/login,42,83,52,0
2024-01-03 16:18:45.000000,U0746,S000746,/category/books,69.11.100.181,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/category/electronics,60,90,62,0
